,Year,Series,Value
Brazil,2005,Students enrolled in secondary education (thousands),"24,863.11"
Brazil,2005,Gross enrollment ratio - Secondary (male),96.5187
Brazil,2005,Gross enrollment ratio - Secondary (female),106.2145
Brazil,2005,Students enrolled in tertiary education (thousands),"4,572.30"
Brazil,2005,Gross enrollment ratio - Tertiary (male),22.7626
Brazil,2005,Gross enrollment ratio - Tertiary (female),29.2681
Brazil,2009,Students enrolled in primary education (thousands),"17,451.89"
Brazil,2009,Gross enrollement ratio - Primary (male),133.9461
Brazil,2009,Gross enrollment ratio - Primary (female),128.188
Brazil,2009,Students enrolled in secondary education (thousands),"23,616.94"
Brazil,2009,Gross enrollment ratio - Secondary (male),91.4507
Brazil,2009,Gross enrollment ratio - Secondary (female),102.1236
Brazil,2009,Students enrolled in tertiary education (thousands),"6,115.14"
Brazil,2009,Gross enrollment ratio - Tertiary (male),31.9058
Brazil,2009,Gross enrollment ratio - Tertiary (female),42.1642
Brazil,2010,Students enrolled in primary education (thousands),"16,893.49"
Brazil,2010,Students enrolled in secondary education (thousands),"23,538.72"
Brazil,2010,Students enrolled in tertiary education (thousands),"6,552.71"
Brazil,2014,Students enrolled in primary education (thousands),"16,630.22"
Brazil,2014,Gross enrollement ratio - Primary (male),116.7095
Brazil,2014,Gross enrollment ratio - Primary (female),111.6979
Brazil,2014,Students enrolled in secondary education (thousands),"24,224.95"
Brazil,2014,Gross enrollment ratio - Secondary (male),96.7724
Brazil,2014,Gross enrollment ratio - Secondary (female),105.167
Brazil,2014,Students enrolled in tertiary education (thousands),"8,072.15"
Brazil,2014,Gross enrollment ratio - Tertiary (male),42.3421
Brazil,2014,Gross enrollment ratio - Tertiary (female),57.5874
Brazil,2015,Students enrolled in primary education (thousands),"16,299.17"
Brazil,2015,Gross enrollement ratio - Primary (male),115.0574
Brazil,2015,Gross enrollment ratio - Primary (female),110.392
Brazil,2015,Students enrolled in secondary education (thousands),"23,501.78"
Brazil,2015,Gross enrollment ratio - Secondary (male),97.3995
Brazil,2015,Gross enrollment ratio - Secondary (female),102.8562
Brazil,2015,Students enrolled in tertiary education (thousands),"8,285.48"
Brazil,2015,Gross enrollment ratio - Tertiary (male),43.6659
Brazil,2015,Gross enrollment ratio - Tertiary (female),58.5037
Brazil,2016,Students enrolled in primary education (thousands),"16,118.57"
Brazil,2016,Gross enrollement ratio - Primary (male),115.3641
Brazil,2016,Gross enrollment ratio - Primary (female),112.444
Brazil,2016,Students enrolled in secondary education (thousands),"23,538.07"
Brazil,2016,Gross enrollment ratio - Secondary (male),99.2399
Brazil,2016,Gross enrollment ratio - Secondary (female),103.9448
Brazil,2016,Students enrolled in tertiary education (thousands),"8,319.09"
Brazil,2016,Gross enrollment ratio - Tertiary (male),42.53
Brazil,2016,Gross enrollment ratio - Tertiary (female),58.7549
British Virgin Islands,2004,Students enrolled in primary education (thousands),2.824
British Virgin Islands,2004,Students enrolled in secondary education (thousands),1.707
British Virgin Islands,2004,Students enrolled in tertiary education (thousands),1.136
British Virgin Islands,2005,Students enrolled in primary education (thousands),2.898
British Virgin Islands,2005,Students enrolled in secondary education (thousands),1.882
British Virgin Islands,2009,Students enrolled in primary education (thousands),3.128
British Virgin Islands,2009,Students enrolled in secondary education (thousands),1.942
British Virgin Islands,2009,Students enrolled in tertiary education (thousands),1.211
British Virgin Islands,2010,Students enrolled in primary education (thousands),3.201
British Virgin Islands,2010,Students enrolled in secondary education (thousands),2.029
British Virgin Islands,2014,Students enrolled in primary education (thousands),3.277
British Virgin Islands,2014,Students enrolled in secondary education (thousands),1.987
British Virgin Islands,2015,Students enrolled in primary education (thousands),3.358
British Virgin Islands,2015,Students enrolled in secondary education (thousands),2.027
British Virgin Islands,2015,Students enrolled in tertiary education (thousands),0.827
British Virgin Islands,2016,Students enrolled in primary education (thousands),3.309
British Virgin Islands,2016,Students enrolled in secondary education (thousands),2.034
British Virgin Islands,2016,Students enrolled in tertiary education (thousands),0.834
British Virgin Islands,2017,Students enrolled in primary education (thousands),3.334
British Virgin Islands,2017,Students enrolled in secondary education (thousands),2.255
Brunei Darussalam,2005,Students enrolled in primary education (thousands),46.012
Brunei Darussalam,2005,Gross enrollement ratio - Primary (male),112.7657
Brunei Darussalam,2005,Gross enrollment ratio - Primary (female),108.4158
Brunei Darussalam,2005,Students enrolled in secondary education (thousands),43.9
Brunei Darussalam,2005,Gross enrollment ratio - Secondary (male),97.3355
Brunei Darussalam,2005,Gross enrollment ratio - Secondary (female),95.8458
Brunei Darussalam,2005,Students enrolled in tertiary education (thousands),5.023
Brunei Darussalam,2005,Gross enrollment ratio - Tertiary (male),9.74
Brunei Darussalam,2005,Gross enrollment ratio - Tertiary (female),19.3906
Brunei Darussalam,2010,Students enrolled in primary education (thousands),44.215
Brunei Darussalam,2010,Gross enrollement ratio - Primary (male),106.7775
Brunei Darussalam,2010,Gross enrollment ratio - Primary (female),106.302
Brunei Darussalam,2010,Students enrolled in secondary education (thousands),48.724
Brunei Darussalam,2010,Gross enrollment ratio - Secondary (male),98.8869
Brunei Darussalam,2010,Gross enrollment ratio - Secondary (female),99.4872
Brunei Darussalam,2010,Students enrolled in tertiary education (thousands),5.776
Brunei Darussalam,2010,Gross enrollment ratio - Tertiary (male),10.92
Brunei Darussalam,2010,Gross enrollment ratio - Tertiary (female),20.4122
Brunei Darussalam,2014,Students enrolled in primary education (thousands),41.078
Brunei Darussalam,2014,Gross enrollement ratio - Primary (male),105.3912
Brunei Darussalam,2014,Gross enrollment ratio - Primary (female),105.0018
Brunei Darussalam,2014,Students enrolled in secondary education (thousands),49.009
Brunei Darussalam,2014,Gross enrollment ratio - Secondary (male),98.9606
Brunei Darussalam,2014,Gross enrollment ratio - Secondary (female),98.9139
Brunei Darussalam,2014,Students enrolled in tertiary education (thousands),11.292
Brunei Darussalam,2014,Gross enrollment ratio - Tertiary (male),23.7381
Brunei Darussalam,2014,Gross enrollment ratio - Tertiary (female),40.0646
Brunei Darussalam,2015,Students enrolled in primary education (thousands),40.397
Brunei Darussalam,2015,Gross enrollement ratio - Primary (male),105.5494
Brunei Darussalam,2015,Gross enrollment ratio - Primary (female),104.6812
Brunei Darussalam,2015,Students enrolled in secondary education (thousands),47.249
Brunei Darussalam,2015,Gross enrollment ratio - Secondary (male),95.6348
Brunei Darussalam,2015,Gross enrollment ratio - Secondary (female),96.0395
Brunei Darussalam,2015,Students enrolled in tertiary education (thousands),10.866
Brunei Darussalam,2015,Gross enrollment ratio - Tertiary (male),23.4643
Brunei Darussalam,2015,Gross enrollment ratio - Tertiary (female),38.6018
Brunei Darussalam,2017,Students enrolled in primary education (thousands),39.61
Brunei Darussalam,2017,Gross enrollement ratio - Primary (male),105.2637
Brunei Darussalam,2017,Gross enrollment ratio - Primary (female),104.2693
Brunei Darussalam,2017,Students enrolled in secondary education (thousands),44.464
Brunei Darussalam,2017,Gross enrollment ratio - Secondary (male),91.5069
Brunei Darussalam,2017,Gross enrollment ratio - Secondary (female),93.0169
Brunei Darussalam,2017,Students enrolled in tertiary education (thousands),11.593
Brunei Darussalam,2017,Gross enrollment ratio - Tertiary (male),25.9188
Brunei Darussalam,2017,Gross enrollment ratio - Tertiary (female),40.3298
Bulgaria,2005,Students enrolled in primary education (thousands),290.017
Bulgaria,2005,Gross enrollement ratio - Primary (male),103.8104
Bulgaria,2005,Gross enrollment ratio - Primary (female),102.7672
Bulgaria,2005,Students enrolled in secondary education (thousands),685.64
Bulgaria,2005,Gross enrollment ratio - Secondary (male),91.0377
Bulgaria,2005,Gross enrollment ratio - Secondary (female),87.3359
Bulgaria,2005,Students enrolled in tertiary education (thousands),237.909
Bulgaria,2005,Gross enrollment ratio - Tertiary (male),42.1008
Bulgaria,2005,Gross enrollment ratio - Tertiary (female),48.8634
Bulgaria,2010,Students enrolled in primary education (thousands),260.34
Bulgaria,2010,Gross enrollement ratio - Primary (male),108.7088
Bulgaria,2010,Gross enrollment ratio - Primary (female),108.3474
Bulgaria,2010,Students enrolled in secondary education (thousands),531.98
Bulgaria,2010,Gross enrollment ratio - Secondary (male),92.0819
Bulgaria,2010,Gross enrollment ratio - Secondary (female),88.2122
Bulgaria,2010,Students enrolled in tertiary education (thousands),287.086
Bulgaria,2010,Gross enrollment ratio - Tertiary (male),49.9603
Bulgaria,2010,Gross enrollment ratio - Tertiary (female),66.1041
Bulgaria,2014,Students enrolled in primary education (thousands),258.84
Bulgaria,2014,Gross enrollement ratio - Primary (male),98.9184
Bulgaria,2014,Gross enrollment ratio - Primary (female),98.1427
Bulgaria,2014,Students enrolled in secondary education (thousands),518.914
Bulgaria,2014,Gross enrollment ratio - Secondary (male),105.9292
Bulgaria,2014,Gross enrollment ratio - Secondary (female),102.2903
Bulgaria,2014,Students enrolled in tertiary education (thousands),283.294
Bulgaria,2014,Gross enrollment ratio - Tertiary (male),60.005
Bulgaria,2014,Gross enrollment ratio - Tertiary (female),75.5946
Bulgaria,2015,Students enrolled in primary education (thousands),261.793
Bulgaria,2015,Gross enrollement ratio - Primary (male),97.5624
Bulgaria,2015,Gross enrollment ratio - Primary (female),96.5487
Bulgaria,2015,Students enrolled in secondary education (thousands),501.398
Bulgaria,2015,Gross enrollment ratio - Secondary (male),103.9667
Bulgaria,2015,Gross enrollment ratio - Secondary (female),100.6227
Bulgaria,2015,Students enrolled in tertiary education (thousands),278.953
Bulgaria,2015,Gross enrollment ratio - Tertiary (male),61.9945
Bulgaria,2015,Gross enrollment ratio - Tertiary (female),79.139
Bulgaria,2016,Students enrolled in primary education (thousands),261.969
Bulgaria,2016,Gross enrollement ratio - Primary (male),95.3457
Bulgaria,2016,Gross enrollment ratio - Primary (female),94.3216
Bulgaria,2016,Students enrolled in secondary education (thousands),487.087
Bulgaria,2016,Gross enrollment ratio - Secondary (male),101.4179
Bulgaria,2016,Gross enrollment ratio - Secondary (female),98.2892
Bulgaria,2016,Students enrolled in tertiary education (thousands),266.707
Bulgaria,2016,Gross enrollment ratio - Tertiary (male),63.6621
Bulgaria,2016,Gross enrollment ratio - Tertiary (female),79.2831
Burkina Faso,2005,Students enrolled in primary education (thousands),"1,270.84"
Burkina Faso,2005,Gross enrollement ratio - Primary (male),64.6491
Burkina Faso,2005,Gross enrollment ratio - Primary (female),51.8041
Burkina Faso,2005,Students enrolled in secondary education (thousands),295.412
Burkina Faso,2005,Gross enrollment ratio - Secondary (male),16.7062
Burkina Faso,2005,Gross enrollment ratio - Secondary (female),11.8204
Burkina Faso,2005,Students enrolled in tertiary education (thousands),27.942
Burkina Faso,2005,Gross enrollment ratio - Tertiary (male),3.1694
Burkina Faso,2005,Gross enrollment ratio - Tertiary (female),1.4304
Burkina Faso,2010,Students enrolled in primary education (thousands),"2,047.63"
Burkina Faso,2010,Gross enrollement ratio - Primary (male),81.6177
Burkina Faso,2010,Gross enrollment ratio - Primary (female),74.2818
Burkina Faso,2010,Students enrolled in secondary education (thousands),537.988
Burkina Faso,2010,Gross enrollment ratio - Secondary (male),24.7844
Burkina Faso,2010,Gross enrollment ratio - Secondary (female),18.9252
Burkina Faso,2010,Students enrolled in tertiary education (thousands),51.166
Burkina Faso,2010,Gross enrollment ratio - Tertiary (male),4.8193
Burkina Faso,2010,Gross enrollment ratio - Tertiary (female),2.3087
Burkina Faso,2014,Students enrolled in primary education (thousands),"2,594.02"
Burkina Faso,2014,Gross enrollement ratio - Primary (male),88.4546
Burkina Faso,2014,Gross enrollment ratio - Primary (female),86.18
Burkina Faso,2014,Students enrolled in secondary education (thousands),841.886
Burkina Faso,2014,Gross enrollment ratio - Secondary (male),32.3686
Burkina Faso,2014,Gross enrollment ratio - Secondary (female),28.267
Burkina Faso,2014,Students enrolled in tertiary education (thousands),81.314
Burkina Faso,2014,Gross enrollment ratio - Tertiary (male),6.8011
Burkina Faso,2014,Gross enrollment ratio - Tertiary (female),3.3047
Burkina Faso,2015,Students enrolled in primary education (thousands),"2,706.80"
Burkina Faso,2015,Gross enrollement ratio - Primary (male),89.4895
Burkina Faso,2015,Gross enrollment ratio - Primary (female),87.2017
Burkina Faso,2015,Students enrolled in secondary education (thousands),965.55
Burkina Faso,2015,Gross enrollment ratio - Secondary (male),35.0669
Burkina Faso,2015,Gross enrollment ratio - Secondary (female),32.3206
Burkina Faso,2015,Students enrolled in tertiary education (thousands),83.598
Burkina Faso,2015,Gross enrollment ratio - Tertiary (male),6.6216
Burkina Faso,2015,Gross enrollment ratio - Tertiary (female),3.4613
Burkina Faso,2017,Students enrolled in primary education (thousands),"3,040.80"
Burkina Faso,2017,Gross enrollement ratio - Primary (male),94.3526
Burkina Faso,2017,Gross enrollment ratio - Primary (female),92.9284
Burkina Faso,2017,Students enrolled in secondary education (thousands),"1,162.30"
Burkina Faso,2017,Gross enrollment ratio - Secondary (male),38.6336
Burkina Faso,2017,Gross enrollment ratio - Secondary (female),37.5807
